pkSeqID,flgs,proto,sport,dport,pkts,bytes,state,seq,dur,mean,stddev,sum,min,max,spkts,dpkts,sbytes,dbytes,rate,srate,drate,attack,subcategory 
68921733,1.0,1,1689.0,1689.0,8,480,2,8091,112.206627,0.0,0.0,0.0,0.0,0.0,8,0,480,0,0.062385,0.062385,0.0,1,1
68109806,1.0,1,62371.0,62371.0,9,540,2,334861,36.016582,2.920989,1.467157,14.604946,0.0,3.921516,9,0,540,0,0.22212,0.22212,0.0,1,1
66980457,1.0,1,1984.0,1984.0,9,540,2,254174,40.288582,2.227775,2.233869,13.366651,0.0,4.75101,9,0,540,0,0.198567,0.198567,0.0,1,1
66935307,1.0,1,49818.0,49818.0,11,660,2,209024,41.740761,1.817675,1.606884,12.723726,0.0,3.840071,11,0,660,0,0.239574,0.239574,0.0,1,1
67972033,1.0,1,28086.0,28086.0,9,540,2,197087,43.475277,1.827783,1.831111,10.966697,0.0,3.875889,9,0,540,0,0.184013,0.184013,0.0,1,1
68875633,1.0,1,8586.0,8586.0,7,420,2,224160,95.889656,0.0,0.0,0.0,0.0,0.0,7,0,420,0,0.062572,0.062572,0.0,1,1
66881130,1.0,1,26153.0,26153.0,10,600,2,154847,40.386566,2.000628,1.422803,12.003771,0.0,3.22784,10,0,600,0,0.222846,0.222846,0.0,1,1
67965187,1.0,1,26424.0,26424.0,9,540,2,190241,43.954128,1.828401,1.831785,10.970407,0.0,3.879348,9,0,540,0,0.182008,0.182008,0.0,1,1
68043891,1.0,1,45992.0,45992.0,9,540,2,268945,38.998535,2.853833,1.426966,14.269166,0.0,3.583709,9,0,540,0,0.205136,0.205136,0.0,1,1
67287421,1.0,1,15729.0,15729.0,3,180,2,36806,8.709195,1.684008,1.684008,3.368017,0.0,3.368017,3,0,180,0,0.229642,0.229642,0.0,1,1
67897300,1.0,1,9400.0,9400.0,9,540,2,122354,47.927933,1.840851,1.845484,11.045105,0.0,3.942906,9,0,540,0,0.166917,0.166917,0.0,1,1
67075773,1.0,1,26037.0,26037.0,3,180,2,87322,13.842261,2.153882,2.153882,4.307763,0.0,4.307763,3,0,180,0,0.144485,0.144485,0.0,1,1
68031541,1.0,1,42858.0,42858.0,9,540,2,256595,39.671883,2.837596,1.418961,14.187981,0.0,3.57352,9,0,540,0,0.201654,0.201654,0.0,1,1
66956514,1.0,1,44062.0,44062.0,9,540,2,230231,40.524689,2.379143,2.380968,14.274855,0.0,4.924954,9,0,540,0,0.197411,0.197411,0.0,1,1
68661849,1.0,1,18256.0,18256.0,8,480,2,10376,107.189224,0.0,0.0,0.0,0.0,0.0,8,0,480,0,0.065305,0.065305,0.0,1,1
67834804,1.0,1,29181.0,29181.0,1,60,2,59858,0.0,0.0,0.0,0.0,0.0,0.0,1,0,60,0,0.0,0.0,0.0,1,1
67895170,1.0,1,9192.0,9192.0,9,540,2,120224,48.275887,1.863861,1.869631,11.183165,0.0,4.021283,9,0,540,0,0.165714,0.165714,0.0,1,1
67267313,1.0,1,1472.0,1472.0,2,120,2,16698,11.216182,0.0,0.0,0.0,0.0,0.0,2,0,120,0,0.089157,0.089157,0.0,1,1
66286586,1.0,1,23490.0,23490.0,2,120,2,84634,6.097547,0.0,0.0,0.0,0.0,0.0,2,0,120,0,0.164,0.164,0.0,1,1
68427708,1.0,1,22555.0,22555.0,10,600,2,38399,34.11861,3.786847,0.018666,18.934237,3.762801,3.812519,10,0,600,0,0.263786,0.263786,0.0,1,1
66966716,1.0,1,49638.0,49638.0,9,540,2,240433,41.026772,2.390326,2.392858,14.341956,0.0,4.9624,9,0,540,0,0.194995,0.194995,0.0,1,1
66540414,1.0,1,42028.0,42028.0,9,540,2,76298,44.423679,1.088722,1.726109,7.621054,0.0,4.04838,9,0,540,0,0.180084,0.180084,0.0,1,1
67365333,1.0,1,44369.0,44369.0,2,120,2,114718,3.663952,3.663952,0.0,3.663952,3.663952,3.663952,2,0,120,0,0.272929,0.272929,0.0,1,1
68572940,1.0,1,4896.0,4896.0,10,600,2,183631,32.26292,3.58438,0.0223,17.921902,3.555112,3.61555,10,0,600,0,0.278958,0.278958,0.0,1,1
68849958,1.0,1,10956.0,10956.0,7,420,2,198485,95.951385,0.0,0.0,0.0,0.0,0.0,7,0,420,0,0.062532,0.062532,0.0,1,1
68281965,1.0,1,32787.0,32787.0,9,540,2,154820,41.315571,2.979554,1.506579,14.897771,0.0,4.158861,9,0,540,0,0.193632,0.193632,0.0,1,1
66902114,1.0,1,28724.0,28724.0,9,540,2,175831,38.011559,3.697461,1.854225,18.487305,0.0,4.847409,9,0,540,0,0.210462,0.210462,0.0,1,1
67553712,1.0,1,23045.0,23045.0,9,540,2,40930,43.661343,1.242883,1.965173,8.700179,0.0,4.356182,9,0,540,0,0.183228,0.183228,0.0,1,1
66484651,1.0,1,6873.0,6873.0,9,540,2,20535,44.930695,2.274015,2.274031,13.644091,0.0,4.564899,9,0,540,0,0.178052,0.178052,0.0,1,1
66170863,1.0,1,19409.0,19409.0,2,120,2,231075,2.807908,2.807908,0.0,2.807908,2.807908,2.807908,2,0,120,0,0.356137,0.356137,0.0,1,1
66136787,1.0,1,7192.0,7192.0,2,120,2,196999,2.749986,2.749986,0.0,2.749986,2.749986,2.749986,2,0,120,0,0.363638,0.363638,0.0,1,1
68849461,1.0,1,1944.0,1944.0,7,420,2,197988,95.820023,0.0,0.0,0.0,0.0,0.0,7,0,420,0,0.062617,0.062617,0.0,1,1
66595205,1.0,1,20053.0,20053.0,9,540,2,131089,43.503323,3.393745,1.785676,16.968725,0.0,4.984488,9,0,540,0,0.183894,0.183894,0.0,1,1
66920763,1.0,1,45405.0,45405.0,9,540,2,194480,40.594032,2.164652,2.165167,12.987909,0.0,4.410756,9,0,540,0,0.197073,0.197073,0.0,1,1
68812161,1.0,1,59580.0,59580.0,8,480,2,160688,111.511711,0.0,0.0,0.0,0.0,0.0,8,0,480,0,0.062774,0.062774,0.0,1,1
68118311,1.0,1,64540.0,64540.0,8,480,2,343366,32.10603,2.214638,1.813926,11.073188,0.0,3.952846,8,0,480,0,0.218028,0.218028,0.0,1,1
67842973,1.0,1,3414.0,3414.0,1,60,2,68027,0.0,0.0,0.0,0.0,0.0,0.0,1,0,60,0,0.0,0.0,0.0,1,1
66817846,1.0,1,54929.0,54929.0,9,540,2,91563,37.735668,2.983493,1.53914,14.917465,0.0,4.326252,9,0,540,0,0.212001,0.212001,0.0,1,1
68588409,1.0,1,9577.0,9577.0,10,600,2,199100,32.263969,3.585955,0.024116,17.929777,3.549418,3.612523,10,0,600,0,0.278949,0.278949,0.0,1,1
66848369,1.0,1,32854.0,32854.0,9,540,2,122086,40.923306,2.149316,2.149412,12.895895,0.0,4.339265,9,0,540,0,0.195488,0.195488,0.0,1,1
67643891,1.0,1,47384.0,47384.0,10,600,2,131109,45.913113,1.646813,1.914199,11.52769,0.0,4.16557,10,0,600,0,0.196022,0.196022,0.0,1,1
66491842,1.0,1,57550.0,57550.0,11,660,2,27726,46.013805,1.879421,1.806669,13.155945,0.0,4.816826,11,0,660,0,0.217326,0.217326,0.0,1,1
66948849,1.0,1,40997.0,40997.0,8,480,2,222566,40.06094,2.320827,2.084441,11.604137,0.0,4.712562,8,0,480,0,0.174734,0.174734,0.0,1,1
68192890,1.0,1,12176.0,12176.0,9,540,2,65745,41.49789,2.989447,1.514301,14.947234,0.0,4.206759,9,0,540,0,0.192781,0.192781,0.0,1,1
68081861,1.0,1,56914.0,56914.0,8,480,2,306916,33.867138,2.218433,1.815339,11.092165,0.0,3.917179,8,0,480,0,0.20669,0.20669,0.0,1,1
68371251,1.0,1,52733.0,52733.0,9,540,2,244106,40.95314,1.858601,1.861908,11.151606,0.0,3.939045,9,0,540,0,0.195345,0.195345,0.0,1,1
67401803,1.0,1,54018.0,54018.0,2,120,2,151188,3.420144,3.420144,0.0,3.420144,3.420144,3.420144,2,0,120,0,0.292385,0.292385,0.0,1,1
68287193,1.0,1,31443.0,31443.0,9,540,2,160048,40.90704,3.015188,1.527834,15.075939,0.0,4.245469,9,0,540,0,0.195565,0.195565,0.0,1,1
68870328,1.0,1,7529.0,7529.0,7,420,2,218855,95.986809,0.0,0.0,0.0,0.0,0.0,7,0,420,0,0.062509,0.062509,0.0,1,1
66048679,1.0,1,56914.0,56914.0,2,120,2,108891,4.722032,4.722032,0.0,4.722032,4.722032,4.722032,2,0,120,0,0.211773,0.211773,0.0,1,1
66542147,1.0,1,42801.0,42801.0,9,540,2,78031,44.426117,1.084978,1.720576,7.594845,0.0,4.044475,9,0,540,0,0.180074,0.180074,0.0,1,1
67482818,1.0,1,30988.0,30988.0,2,120,2,232203,4.949677,4.949677,0.0,4.949677,4.949677,4.949677,2,0,120,0,0.202033,0.202033,0.0,1,1
67793517,1.0,1,53337.0,53337.0,1,60,2,18571,0.0,0.0,0.0,0.0,0.0,0.0,1,0,60,0,0.0,0.0,0.0,1,1
66953252,1.0,1,52532.0,52532.0,8,480,2,226969,40.305973,2.6079,2.130652,13.039498,0.0,4.456288,8,0,480,0,0.173672,0.173672,0.0,1,1
67297250,1.0,1,19479.0,19479.0,3,180,2,46635,9.367812,1.665684,1.665684,3.331367,0.0,3.331367,3,0,180,0,0.213497,0.213497,0.0,1,1
68814083,1.0,1,58598.0,58598.0,8,480,2,162610,111.523506,0.0,0.0,0.0,0.0,0.0,8,0,480,0,0.062767,0.062767,0.0,1,1
66694866,1.0,1,48429.0,48429.0,9,540,2,230750,43.453323,3.117276,1.61543,15.586382,0.0,4.499959,9,0,540,0,0.184106,0.184106,0.0,1,1
68350775,1.0,1,47024.0,47024.0,9,540,2,223630,40.910812,3.013206,1.524531,15.066029,0.0,4.217318,9,0,540,0,0.195547,0.195547,0.0,1,1
67239877,1.0,1,63464.0,63464.0,2,120,2,251426,4.380587,4.380587,0.0,4.380587,4.380587,4.380587,2,0,120,0,0.22828,0.22828,0.0,1,1
66608928,1.0,1,3462.0,3462.0,10,600,2,144812,44.440979,1.81378,2.111621,12.696459,0.0,4.809083,10,0,600,0,0.202516,0.202516,0.0,1,1
68449768,1.0,1,35319.0,35319.0,10,600,2,60459,32.255604,3.587882,0.031514,17.939411,3.539858,3.625756,10,0,600,0,0.279021,0.279021,0.0,1,1
67686921,1.0,1,443.0,443.0,10,600,2,174139,43.926292,2.321364,1.815995,13.928185,0.0,4.563234,10,0,600,0,0.204889,0.204889,0.0,1,1
67023579,1.0,1,61273.0,61273.0,3,180,2,35128,9.602496,2.026563,2.026563,4.053127,0.0,4.053127,3,0,180,0,0.208279,0.208279,0.0,1,1
68101624,1.0,1,61702.0,61702.0,8,480,2,326679,33.107994,2.239417,1.833986,11.197083,0.0,3.991701,8,0,480,0,0.211429,0.211429,0.0,1,1
66619501,1.0,1,6575.0,6575.0,10,600,2,155385,44.365349,0.965979,1.673353,7.727835,0.0,3.919149,10,0,600,0,0.202861,0.202861,0.0,1,1
66656318,1.0,1,36883.0,36883.0,11,660,2,192202,44.719261,1.87561,1.726909,13.129268,0.0,4.040274,11,0,660,0,0.223617,0.223617,0.0,1,1
68851624,1.0,1,3938.0,3938.0,7,420,2,200151,95.8284,0.0,0.0,0.0,0.0,0.0,7,0,420,0,0.062612,0.062612,0.0,1,1
67412125,1.0,1,62072.0,62072.0,2,120,2,161510,4.502868,4.502868,0.0,4.502868,4.502868,4.502868,2,0,120,0,0.222081,0.222081,0.0,1,1
68074157,1.0,1,54970.0,54970.0,9,540,2,299211,37.796089,2.929206,1.468897,14.646032,0.0,3.87883,9,0,540,0,0.211662,0.211662,0.0,1,1
66668606,1.0,1,42835.0,42835.0,11,660,2,204490,44.744881,1.121872,1.51251,8.974977,0.0,3.560164,11,0,660,0,0.223489,0.223489,0.0,1,1
67561800,1.0,1,23906.0,23906.0,11,660,2,49018,46.443596,2.127659,2.03119,14.893614,0.0,4.95686,11,0,660,0,0.215315,0.215315,0.0,1,1
67615682,1.0,1,43490.0,43490.0,11,660,2,102900,46.648315,2.028559,1.911748,14.199913,0.0,4.502835,11,0,660,0,0.21437,0.21437,0.0,1,1
67076110,1.0,1,64685.0,64685.0,3,180,2,87659,11.268764,1.825963,1.825963,3.651926,0.0,3.651926,3,0,180,0,0.177482,0.177482,0.0,1,1
68598278,1.0,1,10552.0,10552.0,10,600,2,208969,32.291245,3.590419,0.026828,17.952095,3.55001,3.630559,10,0,600,0,0.278713,0.278713,0.0,1,1
68495321,1.0,1,45928.0,45928.0,10,600,2,106012,32.289333,3.588886,0.029455,17.944431,3.542046,3.630383,10,0,600,0,0.27873,0.27873,0.0,1,1
67841578,1.0,1,3171.0,3171.0,1,60,2,66632,0.0,0.0,0.0,0.0,0.0,0.0,1,0,60,0,0.0,0.0,0.0,1,1
68903510,1.0,1,24713.0,24713.0,7,420,2,252037,96.041,0.0,0.0,0.0,0.0,0.0,7,0,420,0,0.062473,0.062473,0.0,1,1
68899717,1.0,1,15989.0,15989.0,7,420,2,248244,95.961761,0.0,0.0,0.0,0.0,0.0,7,0,420,0,0.062525,0.062525,0.0,1,1
66146987,1.0,1,30750.0,30750.0,2,120,2,207199,4.748762,4.748762,0.0,4.748762,4.748762,4.748762,2,0,120,0,0.210581,0.210581,0.0,1,1
68441356,1.0,1,31877.0,31877.0,9,540,2,52047,28.640436,2.863185,1.43196,14.315925,0.0,3.63705,9,0,540,0,0.279325,0.279325,0.0,1,1
66402788,1.0,1,64716.0,64716.0,1,60,2,200836,0.0,0.0,0.0,0.0,0.0,0.0,1,0,60,0,0.0,0.0,0.0,1,1
66986918,1.0,1,58649.0,58649.0,6,360,2,260635,25.417671,2.323397,2.32406,9.293588,0.0,4.725299,6,0,360,0,0.196714,0.196714,0.0,1,1
66191084,1.0,1,39980.0,39980.0,2,120,2,251296,4.504123,4.504123,0.0,4.504123,4.504123,4.504123,2,0,120,0,0.222019,0.222019,0.0,1,1
66941633,1.0,1,18890.0,18890.0,10,600,2,215350,41.107399,1.493169,1.733982,10.452183,0.0,3.88154,10,0,600,0,0.218939,0.218939,0.0,1,1
66060480,1.0,1,26834.0,26834.0,4,240,2,120692,9.604917,3.197291,0.04891,6.394582,3.148389,3.246193,4,0,240,0,0.31234,0.31234,0.0,1,1
67958403,1.0,1,25809.0,25809.0,9,540,2,183457,44.69183,1.860155,1.864076,11.160927,0.0,3.961731,9,0,540,0,0.179004,0.179004,0.0,1,1
67388877,1.0,1,50027.0,50027.0,2,120,2,138262,2.805649,2.805649,0.0,2.805649,2.805649,2.805649,2,0,120,0,0.356424,0.356424,0.0,1,1
66798879,1.0,1,22748.0,22748.0,9,540,2,72596,39.309166,3.446544,1.723445,17.232719,0.0,4.340768,9,0,540,0,0.203515,0.203515,0.0,1,1
67250767,1.0,1,12552.0,12552.0,3,180,2,152,10.792593,2.151063,2.151063,4.302126,0.0,4.302126,3,0,180,0,0.185312,0.185312,0.0,1,1
68760906,1.0,1,44950.0,44950.0,8,480,2,109433,111.322784,0.0,0.0,0.0,0.0,0.0,8,0,480,0,0.06288,0.06288,0.0,1,1
67867419,1.0,1,11739.0,11739.0,1,60,2,92473,0.0,0.0,0.0,0.0,0.0,0.0,1,0,60,0,0.0,0.0,0.0,1,1
67178310,1.0,1,38986.0,38986.0,4,240,2,189859,11.289129,3.996023,0.873868,7.992045,3.122154,4.869891,4,0,240,0,0.265742,0.265742,0.0,1,1
68805371,1.0,1,56630.0,56630.0,8,480,2,153898,111.525856,0.0,0.0,0.0,0.0,0.0,8,0,480,0,0.062766,0.062766,0.0,1,1
66104477,1.0,1,47606.0,47606.0,2,120,2,164689,3.176847,3.176847,0.0,3.176847,3.176847,3.176847,2,0,120,0,0.314778,0.314778,0.0,1,1
68698763,1.0,1,29680.0,29680.0,8,480,2,47290,109.019302,0.0,0.0,0.0,0.0,0.0,8,0,480,0,0.064209,0.064209,0.0,1,1
68406368,1.0,1,23973.0,23973.0,9,540,2,17059,28.677965,2.865724,1.433126,14.328619,0.0,3.634131,9,0,540,0,0.27896,0.27896,0.0,1,1
66051941,1.0,1,23289.0,23289.0,4,240,2,112153,9.652846,3.228386,0.099536,6.456772,3.128854,3.327918,4,0,240,0,0.310789,0.310789,0.0,1,1
66697618,1.0,1,24847.0,24847.0,9,540,2,233502,41.068249,1.169001,1.854609,8.183003,0.0,4.376264,9,0,540,0,0.194798,0.194798,0.0,1,1
66654078,1.0,1,35787.0,35787.0,11,660,2,189962,44.715816,1.856796,1.70294,12.997575,0.0,3.874666,11,0,660,0,0.223635,0.223635,0.0,1,1
66763870,1.0,1,62656.0,62656.0,11,660,2,37587,36.764847,2.543655,1.171623,15.261929,0.0,3.605808,11,0,660,0,0.271999,0.271999,0.0,1,1
68756559,1.0,1,43675.0,43675.0,8,480,2,105086,111.258438,0.0,0.0,0.0,0.0,0.0,8,0,480,0,0.062917,0.062917,0.0,1,1
68710365,1.0,1,32834.0,32834.0,8,480,2,58892,109.564987,0.0,0.0,0.0,0.0,0.0,8,0,480,0,0.063889,0.063889,0.0,1,1
67338042,1.0,1,37043.0,37043.0,2,120,2,87427,3.815357,3.815357,0.0,3.815357,3.815357,3.815357,2,0,120,0,0.262099,0.262099,0.0,1,1
67951447,1.0,1,24037.0,24037.0,9,540,2,176501,45.107555,1.860424,1.864914,11.162546,0.0,3.979496,9,0,540,0,0.177354,0.177354,0.0,1,1
67017758,1.0,1,63648.0,63648.0,2,120,2,29307,7.051802,0.0,0.0,0.0,0.0,0.0,2,0,120,0,0.141808,0.141808,0.0,1,1
68349089,1.0,1,45316.0,45316.0,9,540,2,221944,40.907436,3.000999,1.512329,15.004995,0.0,4.115146,9,0,540,0,0.195563,0.195563,0.0,1,1
68132944,1.0,1,64988.0,64988.0,10,600,2,5799,45.326721,2.491079,1.775179,14.946474,0.0,4.203886,10,0,600,0,0.198558,0.198558,0.0,1,1
68573701,1.0,1,3774.0,3774.0,10,600,2,184392,32.288731,3.593352,0.025409,17.966759,3.549313,3.62842,10,0,600,0,0.278735,0.278735,0.0,1,1
66612422,1.0,1,38328.0,38328.0,8,480,2,148306,40.549522,2.84813,2.328184,14.240652,0.0,4.873562,8,0,480,0,0.172628,0.172628,0.0,1,1
67188814,1.0,1,50058.0,50058.0,3,180,2,200363,10.737769,1.667057,1.667057,3.334114,0.0,3.334114,3,0,180,0,0.186258,0.186258,0.0,1,1
66870294,1.0,1,21845.0,21845.0,11,660,2,144011,40.057217,2.588036,1.193478,15.528216,0.0,3.636311,11,0,660,0,0.249643,0.249643,0.0,1,1
66453527,1.0,1,31928.0,31928.0,1,60,2,251575,0.0,0.0,0.0,0.0,0.0,0.0,1,0,60,0,0.0,0.0,0.0,1,1
67973282,1.0,1,28569.0,28569.0,9,540,2,198336,43.626144,1.852872,1.857198,11.117234,0.0,3.958984,9,0,540,0,0.183376,0.183376,0.0,1,1
66948068,1.0,1,50921.0,50921.0,8,480,2,221785,40.365257,2.599112,2.123566,12.995562,0.0,4.450155,8,0,480,0,0.173416,0.173416,0.0,1,1
67748695,1.0,1,26419.0,26419.0,8,480,2,235913,38.752525,2.72279,2.225904,13.613949,0.0,4.671556,8,0,480,0,0.180633,0.180633,0.0,1,1
67846344,1.0,1,31728.0,31728.0,1,60,2,71398,0.0,0.0,0.0,0.0,0.0,0.0,1,0,60,0,0.0,0.0,0.0,1,1
66459805,1.0,1,10733.0,10733.0,1,60,2,257853,0.0,0.0,0.0,0.0,0.0,0.0,1,0,60,0,0.0,0.0,0.0,1,1
66382015,1.0,1,9342.0,9342.0,2,120,2,180063,5.723016,0.0,0.0,0.0,0.0,0.0,2,0,120,0,0.174733,0.174733,0.0,1,1
68195219,1.0,1,6996.0,6996.0,10,600,2,68074,44.50008,2.53395,1.808716,15.203697,0.0,4.324663,10,0,600,0,0.202247,0.202247,0.0,1,1
67961762,6.0,1,26671.0,26671.0,9,540,2,186816,44.391521,1.854404,1.858551,11.126423,0.0,3.956977,9,0,540,0,0.180215,0.180215,0.0,1,1
66658854,1.0,1,38075.0,38075.0,11,660,2,194738,44.722027,1.907514,1.769553,13.352598,0.0,4.284758,11,0,660,0,0.223603,0.223603,0.0,1,1
66790642,1.0,1,20638.0,20638.0,9,540,2,64359,39.136726,3.472229,1.737497,17.361143,0.0,4.469571,9,0,540,0,0.204412,0.204412,0.0,1,1
68057305,1.0,1,50790.0,50790.0,9,540,2,282359,38.571114,2.907197,1.455227,14.535986,0.0,3.767269,9,0,540,0,0.207409,0.207409,0.0,1,1
67606400,1.0,1,34312.0,34312.0,11,660,2,93618,45.672062,2.061862,1.789204,14.433032,0.0,3.767386,11,0,660,0,0.218952,0.218952,0.0,1,1
68601511,1.0,1,10887.0,10887.0,10,600,2,212202,32.258316,3.581535,0.017815,17.907677,3.548973,3.59965,10,0,600,0,0.278998,0.278998,0.0,1,1
66296405,1.0,1,65262.0,65262.0,2,120,2,94453,7.08366,0.0,0.0,0.0,0.0,0.0,2,0,120,0,0.14117,0.14117,0.0,1,1
68261735,1.0,1,25976.0,25976.0,9,540,2,134590,40.892731,3.017057,1.528812,15.085285,0.0,4.250902,9,0,540,0,0.195634,0.195634,0.0,1,1
68543467,1.0,1,60404.0,60404.0,10,600,2,154158,32.290955,3.592196,0.026607,17.960978,3.552269,3.635742,10,0,600,0,0.278716,0.278716,0.0,1,1
66497783,1.0,1,11085.0,11085.0,9,540,2,33667,44.92244,2.279588,2.279752,13.677525,0.0,4.591145,9,0,540,0,0.178085,0.178085,0.0,1,1
66161402,1.0,1,35566.0,35566.0,2,120,2,221614,4.744574,4.744574,0.0,4.744574,4.744574,4.744574,2,0,120,0,0.210767,0.210767,0.0,1,1
66492007,1.0,1,57715.0,57715.0,11,660,2,27891,46.014332,1.878945,1.805452,13.152612,0.0,4.810934,11,0,660,0,0.217324,0.217324,0.0,1,1
66765195,1.0,1,14530.0,14530.0,8,480,2,38912,33.597538,2.575928,2.103411,12.879642,0.0,4.318456,8,0,480,0,0.208349,0.208349,0.0,1,1
67549587,1.0,1,43519.0,43519.0,8,480,2,36805,43.860222,2.571689,2.104122,12.858446,0.0,4.485743,8,0,480,0,0.159598,0.159598,0.0,1,1
68109950,1.0,1,62515.0,62515.0,9,540,2,335005,36.022861,2.922676,1.467987,14.613381,0.0,3.923238,9,0,540,0,0.222081,0.222081,0.0,1,1
66035445,1.0,1,3905.0,3905.0,5,300,2,95657,10.491167,3.83595,1.06767,7.6719,2.76828,4.90362,5,0,300,0,0.381273,0.381273,0.0,1,1
67105839,1.0,1,6165.0,6165.0,3,180,2,117388,11.114751,1.776473,1.776473,3.552946,0.0,3.552946,3,0,180,0,0.179941,0.179941,0.0,1,1
68392693,1.0,1,11890.0,11890.0,10,600,2,3384,34.115925,3.791195,0.030638,18.955975,3.747767,3.84143,10,0,600,0,0.263806,0.263806,0.0,1,1
67926577,1.0,1,16787.0,16787.0,9,540,2,151631,46.347641,1.832378,1.836068,10.994268,0.0,3.8974,9,0,540,0,0.172609,0.172609,0.0,1,1
68550692,1.0,1,63534.0,63534.0,10,600,2,161383,32.264606,3.58233,0.021872,17.911652,3.546364,3.606051,10,0,600,0,0.278943,0.278943,0.0,1,1
68665570,1.0,1,36996.0,36996.0,8,480,2,14097,109.71981,0.0,0.0,0.0,0.0,0.0,8,0,480,0,0.063799,0.063799,0.0,1,1
68101790,1.0,1,61867.0,61867.0,8,480,2,326845,33.027596,2.230662,1.826703,11.153309,0.0,3.973413,8,0,480,0,0.211944,0.211944,0.0,1,1
68613363,1.0,1,61201.0,61201.0,9,540,2,224054,30.344168,3.029985,1.515139,15.149927,0.0,3.819638,9,0,540,0,0.263642,0.263642,0.0,1,1
66748165,1.0,1,10364.0,10364.0,9,540,2,21882,38.535507,2.145675,2.145706,12.874051,0.0,4.312436,9,0,540,0,0.207601,0.207601,0.0,1,1
68285325,1.0,1,30750.0,30750.0,9,540,2,158180,40.845772,3.022294,1.530961,15.111469,0.0,4.251539,9,0,540,0,0.195859,0.195859,0.0,1,1
68521640,1.0,1,54620.0,54620.0,10,600,2,132331,32.266197,3.583584,0.025103,17.917919,3.544695,3.612221,10,0,600,0,0.27893,0.27893,0.0,1,1
67975904,1.0,1,29077.0,29077.0,9,540,2,200958,43.244617,1.827285,1.830568,10.963711,0.0,3.873691,9,0,540,0,0.184994,0.184994,0.0,1,1
66513995,1.0,1,1138.0,1138.0,7,420,2,49879,39.447887,0.784053,1.753196,4.704318,0.0,4.704318,7,0,420,0,0.152099,0.152099,0.0,1,1
66394166,1.0,1,20924.0,20924.0,2,120,2,192214,4.685717,4.685717,0.0,4.685717,4.685717,4.685717,2,0,120,0,0.213415,0.213415,0.0,1,1
67852640,1.0,1,5891.0,5891.0,1,60,2,77694,0.0,0.0,0.0,0.0,0.0,0.0,1,0,60,0,0.0,0.0,0.0,1,1
66809086,1.0,1,7462.0,7462.0,11,660,2,82803,38.050514,2.557853,1.180876,15.347119,0.0,3.620164,11,0,660,0,0.262809,0.262809,0.0,1,1
68645548,1.0,1,27497.0,27497.0,8,480,2,256239,25.100502,3.584756,0.027328,14.339023,3.553503,3.621793,8,0,480,0,0.278879,0.278879,0.0,1,1
67045629,1.0,1,166.0,166.0,3,180,2,57178,9.579938,1.988933,1.988933,3.977867,0.0,3.977867,3,0,180,0,0.20877,0.20877,0.0,1,1
67957174,1.0,1,25539.0,25539.0,9,540,2,182228,44.691067,1.852373,1.856763,11.114236,0.0,3.959934,9,0,540,0,0.179007,0.179007,0.0,1,1
66446199,1.0,1,25658.0,25658.0,1,60,2,244247,0.0,0.0,0.0,0.0,0.0,0.0,1,0,60,0,0.0,0.0,0.0,1,1
67110729,1.0,1,7407.0,7407.0,3,180,2,122278,11.067229,1.769457,1.769457,3.538914,0.0,3.538914,3,0,180,0,0.180714,0.180714,0.0,1,1
68977048,1.0,1,23722.0,23722.0,8,480,2,63406,112.092171,0.0,0.0,0.0,0.0,0.0,8,0,480,0,0.062449,0.062449,0.0,1,1
67572156,1.0,1,24434.0,24434.0,10,600,2,59374,45.535633,2.665731,1.928111,15.994387,0.0,4.728885,10,0,600,0,0.197647,0.197647,0.0,1,1
67442083,1.0,1,62806.0,62806.0,2,120,2,191468,3.821618,3.821618,0.0,3.821618,3.821618,3.821618,2,0,120,0,0.261669,0.261669,0.0,1,1
68152012,1.0,1,63118.0,63118.0,10,600,2,24867,44.556602,2.514107,1.79335,15.084644,0.0,4.27087,10,0,600,0,0.20199,0.20199,0.0,1,1
67044359,1.0,1,65392.0,65392.0,3,180,2,55908,9.578092,1.997741,1.997741,3.995483,0.0,3.995483,3,0,180,0,0.20881,0.20881,0.0,1,1
66177192,1.0,1,23434.0,23434.0,2,120,2,237404,2.819901,2.819901,0.0,2.819901,2.819901,2.819901,2,0,120,0,0.354622,0.354622,0.0,1,1
67427857,1.0,1,4187.0,4187.0,2,120,2,177242,4.558793,4.558793,0.0,4.558793,4.558793,4.558793,2,0,120,0,0.219356,0.219356,0.0,1,1
68986766,1.0,1,17822.0,17822.0,8,480,2,73124,112.091957,0.0,0.0,0.0,0.0,0.0,8,0,480,0,0.062449,0.062449,0.0,1,1
66314997,1.0,1,31906.0,31906.0,2,120,2,113045,5.887477,0.0,0.0,0.0,0.0,0.0,2,0,120,0,0.169852,0.169852,0.0,1,1
68960971,1.0,1,19741.0,19741.0,8,480,2,47329,112.159218,0.0,0.0,0.0,0.0,0.0,8,0,480,0,0.062411,0.062411,0.0,1,1
66916924,1.0,1,41225.0,41225.0,10,600,2,190641,41.400593,2.300168,1.778855,13.801008,0.0,4.946773,10,0,600,0,0.217388,0.217388,0.0,1,1
68537023,1.0,1,58376.0,58376.0,10,600,2,147714,32.289867,3.591499,0.027347,17.957495,3.545112,3.629113,10,0,600,0,0.278725,0.278725,0.0,1,1
